,id,nom_action,date_action,utilisateur,montant,soldeuser,points_de_vente
182,255439913,COMMISSION_AJOUT,2022-04-15 09:46:46.0,11950,0.0304898499289586,294.288031514315,11950
183,255439912,action_vente_orange_money_depot,2022-04-15 09:46:46.0,25114,762.246248223966,1161.73557024557,25114
184,255439911,action_vente_mtn_momo_depot,2022-04-15 09:46:44.0,14214,6.09796998579173,146.250655531776,14214
185,255439910,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:41.0,6740,0.0,0.158798760892641,6740
186,255439909,action_vente_mtn_momo_depot,2022-04-15 09:46:41.0,6740,7.62246248223966,0.158798760892641,6740
187,255439908,COMMISSION_AJOUT,2022-04-15 09:46:41.0,334,0.0,6223.28479349212,334
188,255439907,COMMISSION_AJOUT,2022-04-15 09:46:41.0,3615,0.0012195939971583,9.03979624740694,3615
189,255439906,COMMISSION_AJOUT,2022-04-15 09:46:41.0,6577,0.0,3.73539503259365,6577
190,255439905,COMMISSION_AJOUT,2022-04-15 09:46:41.0,6740,0.0091469549786876,0.158798760892641,6740
191,255439904,action_login,2022-04-15 09:46:41.0,17127,0.0,13.4948075785562,17127
192,255439903,action_transfert,2022-04-15 09:46:36.0,6656,0.762246248223966,6.08626950588573,6656
193,255439902,COMMISSION_AJOUT,2022-04-15 09:46:36.0,173,0.0057168468616797,15.2598649910166,173
194,255439901,COMMISSION_AJOUT,2022-04-15 09:46:36.0,24254,0.0,2.09573697016296,24254
195,255439900,COMMISSION_AJOUT,2022-04-15 09:46:36.0,6656,0.0304898499289586,6.08626950588573,6656
196,255439899,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:35.0,24232,0.0,63.2189811511774,24232
197,255439898,action_vente_mtn_momo_depot,2022-04-15 09:46:35.0,24232,15.2449249644793,63.2189811511774,24232
198,255439897,action_eneo_paiement,2022-04-15 09:46:35.0,310,4.80215136381099,16498.8657775829,310
199,255439896,COMMISSION_AJOUT,2022-04-15 09:46:35.0,310,0.0,16498.8657775829,310
200,255439895,action_login,2022-04-15 09:46:35.0,17070,0.0,20.3968219148869,17070
201,255439894,action_eneo_paiement,2022-04-15 09:46:34.0,26580,1.67694174609273,268.09877491783,26580
